"","id...1_TMB","study_name_TMB","sitting_id_TMB","battery_id_TMB","battery_name_TMB","test_id_TMB","test_name_TMB","test_version_TMB","user_id_TMB","user_agent_TMB","geoip_TMB","start_time_TMB","end_time_TMB","timezone_TMB","duration...17_TMB","score...18_TMB","data_TMB","consented_TMB","demographics_TMB","misc_TMB","duration...25_TMB","ntrials_TMB","input_TMB","screenW_TMB","screenH_TMB","touch_TMB","OS_TMB","UTCoffset_TMB","score...33_TMB","num_correct_TMB","num_responses_TMB","meanRTc_TMB","medianRTc_TMB","sdRTc_TMB","symbolsUsed_TMB","responseDevice_TMB","testVersion_TMB","accuracy_TMB","rtcMean_TMB","rtcSD_TMB","rtcMedian_TMB","flipscMean_TMB","flipscSD_TMB","flipscMedian_TMB","timeouts_TMB","flag_medianRTc_TMB","flag_any_TMB","flag_accuracy_TMB","meanRT_TMB","medianRT_TMB","sdRT_TMB","study_TMB","id...57_TMB","group_TMB","tmbUserId_SOL","id_SOL","game_id_SOL","status_SOL","researchStudyCreatedAt_SOL","researchStudyupdatedAt_SOL","game_SOL","seed_SOL","completion_time_SOL","moves_SOL","score_SOL","statsCreatedAt_SOL","statsUpdatedAt_SOL","undoCount_SOL","hintCount_SOL","upMoveCount_SOL","hkMoveCount_SOL","autoMoveCount_SOL","width_SOL","height_SOL","postal_SOL","country_SOL","hotkeys_SOL","autoplay_SOL","maxTouchPoints_SOL","deviceType_SOL","age_SOL","gender_SOL","cognitiveImpairment_SOL"
"1",87,"solitairecog",123,2,"a TestMyBrain test!",1,"Matching Shapes and Numbers","DSC_Main.v1.Jun23","11d78c","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Mobile Safari/537.36","null",2024-07-13 06:47:29,2024-07-13 06:48:31,"UTC - UTC +00:00",62,13,"[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":15469.399999976158,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":911.1,""stimOnsetTimestamp"":22450.19999998808,""responseTimestamp"":23361.30000001192,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""2"",""correct"":0,""rt"":231.9,""stimOnsetTimestamp"":23769.30000001192,""responseTimestamp"":24001.19999998808,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2454.2,""stimOnsetTimestamp"":24568.399999976158,""responseTimestamp"":27022.69999998808,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1598.2,""stimOnsetTimestamp"":27418.899999976158,""responseTimestamp"":29017.19999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2087.5,""stimOnsetTimestamp"":33126,""responseTimestamp"":35213.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":2287.5,""stimOnsetTimestamp"":35617.89999997616,""responseTimestamp"":37905.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2321.7,""stimOnsetTimestamp"":38301.60000002384,""responseTimestamp"":40623.39999997616,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1667,""stimOnsetTimestamp"":41017.39999997616,""responseTimestamp"":42684.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1454.3,""stimOnsetTimestamp"":43084.80000001192,""responseTimestamp"":44539.19999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1515.2,""stimOnsetTimestamp"":44934.80000001192,""responseTimestamp"":46450.10000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1909.5,""stimOnsetTimestamp"":46851.39999997616,""responseTimestamp"":48760.89999997616,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1287.4,""stimOnsetTimestamp"":49152.60000002384,""responseTimestamp"":50440.10000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""1"",""correct"":0,""rt"":1047.2,""stimOnsetTimestamp"":50852.80000001192,""responseTimestamp"":51900.10000002384,""state"":""touchend""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""3"",""correct"":0,""rt"":1045.7,""stimOnsetTimestamp"":52833.60000002384,""responseTimestamp"":53879.30000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1371.5,""stimOnsetTimestamp"":54253.19999998808,""responseTimestamp"":55624.69999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1263.6,""stimOnsetTimestamp"":56001.5,""responseTimestamp"":57265.19999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1335,""stimOnsetTimestamp"":57669.80000001192,""responseTimestamp"":59004.80000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1096.3,""stimOnsetTimestamp"":59401.80000001192,""responseTimestamp"":60498.10000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1753.7,""stimOnsetTimestamp"":60902.19999998808,""responseTimestamp"":62655.89999997616,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":63051.19999998808,""responseTimestamp"":63204.80000001192,""state"":""timeout""}]",0,NA,NA,"30",NA,NA,873,393,TRUE,"Android",-330,13,13,15,1642.32,1515.2,402.83,"1,2,3,4,5,6","touch","DSC_Main.v1.Jun23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","11d78c",2,"11d78c",1169292,3629723976,"completed",2024-07-13 06:46:30,2024-07-13 06:48:34,"klondike-turn-1","aq6bSJn6PEWpKQY3q4aaLrlJ/RUBmceeLQLvA46xb8Q=",1836,164,2000,2024-07-13 06:15:54,2024-07-13 06:46:29,2,0,30,0,22,393,736,"560076","IN",FALSE,TRUE,5,"mobile","33","Male","No"
