"","id...1_TMB","study_name_TMB","sitting_id_TMB","battery_id_TMB","battery_name_TMB","test_id_TMB","test_name_TMB","test_version_TMB","user_id_TMB","user_agent_TMB","geoip_TMB","start_time_TMB","end_time_TMB","timezone_TMB","duration...17_TMB","score...18_TMB","data_TMB","consented_TMB","demographics_TMB","misc_TMB","duration...25_TMB","ntrials_TMB","input_TMB","screenW_TMB","screenH_TMB","touch_TMB","OS_TMB","UTCoffset_TMB","score...33_TMB","num_correct_TMB","num_responses_TMB","meanRTc_TMB","medianRTc_TMB","sdRTc_TMB","symbolsUsed_TMB","responseDevice_TMB","testVersion_TMB","accuracy_TMB","rtcMean_TMB","rtcSD_TMB","rtcMedian_TMB","flipscMean_TMB","flipscSD_TMB","flipscMedian_TMB","timeouts_TMB","flag_medianRTc_TMB","flag_any_TMB","flag_accuracy_TMB","meanRT_TMB","medianRT_TMB","sdRT_TMB","study_TMB","id...57_TMB","group_TMB","tmbUserId_SOL","userId_SOL","game_id_SOL","status_SOL","researchStudyCreatedAt_SOL","researchStudyupdatedAt_SOL","game_SOL","seed_SOL","completion_time_SOL","moves_SOL","score_SOL","statsCreatedAt_SOL","statsUpdatedAt_SOL","undoCount_SOL","hintCount_SOL","upMoveCount_SOL","hkMoveCount_SOL","autoMoveCount_SOL","width_SOL","height_SOL","postal_SOL","country_SOL","hotkeys_SOL","autoplay_SOL","maxTouchPoints_SOL","deviceType_SOL","age_SOL","gender_SOL","cognitiveImpairment_SOL"
"1",1427,"solitairecog",1992,1,"a TestMyBrain test!",1,"Matching Shapes and Numbers","DSC_Main.v1.Jun23","131bad","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0","null",2024-08-01 00:22:52,2024-08-01 00:24:06,"UTC - UTC +00:00",74,18,"[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2070,""stimOnsetTimestamp"":31053,""responseTimestamp"":33123,""state"":""keyup""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1970,""stimOnsetTimestamp"":33498,""responseTimestamp"":35468,""state"":""keyup""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1505,""stimOnsetTimestamp"":35803,""responseTimestamp"":37308,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1967,""stimOnsetTimestamp"":43925,""responseTimestamp"":45892,""state"":""keyup""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1335,""stimOnsetTimestamp"":46262,""responseTimestamp"":47597,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1231,""stimOnsetTimestamp"":47964,""responseTimestamp"":49195,""state"":""keyup""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1466,""stimOnsetTimestamp"":49515,""responseTimestamp"":50981,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1553,""stimOnsetTimestamp"":51387,""responseTimestamp"":52940,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1222,""stimOnsetTimestamp"":53287,""responseTimestamp"":54509,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1236,""stimOnsetTimestamp"":54841,""responseTimestamp"":56077,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1066,""stimOnsetTimestamp"":56411,""responseTimestamp"":57477,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1464,""stimOnsetTimestamp"":57804,""responseTimestamp"":59268,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1079,""stimOnsetTimestamp"":59669,""responseTimestamp"":60748,""state"":""keyup""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1201,""stimOnsetTimestamp"":61132,""responseTimestamp"":62333,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1121,""stimOnsetTimestamp"":62739,""responseTimestamp"":63860,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1612,""stimOnsetTimestamp"":64256,""responseTimestamp"":65868,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1516,""stimOnsetTimestamp"":66297,""responseTimestamp"":67813,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":942,""stimOnsetTimestamp"":68198,""responseTimestamp"":69140,""state"":""keyup""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1156,""stimOnsetTimestamp"":69521,""responseTimestamp"":70677,""state"":""keyup""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":922,""stimOnsetTimestamp"":71083,""responseTimestamp"":72005,""state"":""keyup""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":697,""stimOnsetTimestamp"":72371,""responseTimestamp"":73068,""state"":""keyup""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":73436,""responseTimestamp"":73934,""state"":""timeout""}]",0,NA,NA,"30",NA,NA,1920,1080,FALSE,"Windows",300,18,18,18,1265.89,1226.5,297.38,"1,2,3,4,5,6","keyboard","DSC_Main.v1.Jun23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","131bad",1,"131bad",1252269,3717257214,"completed",2024-08-01 00:21:51,2024-08-01 00:24:07,"klondike-turn-1","HDH59Y4vCV6RanHTJqJppp8AZjXxwBYkgvb1YTk34Pk=",459,183,642,2024-08-01 00:14:07,2024-08-01 00:21:50,0,0,7,0,56,1903,942,NA,"PE",FALSE,TRUE,0,NA,"50","Male","No"
"2",1429,"solitairecog",1995,1,"a TestMyBrain test!",4,"Fast Choices","ChoiceRT_Main.v1.Oct23","de60e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","null",2024-08-01 00:43:58,2024-08-01 00:46:59,"UTC - UTC +00:00",181,4.75,"[{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":3106.3,""responseTimestamp"":61193.90000000037,""dwell"":50.3,""repeated"":0,""state"":""pointerup-touch""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":null,""rt"":null,""responseTimestamp"":67221.30000000075,""dwell"":null,""repeated"":0,""state"":""timeout""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":3383.1,""responseTimestamp"":80205.40000000037,""dwell"":121.8,""repeated"":1,""state"":""pointerup-touch""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":3988.7,""responseTimestamp"":85563.90000000037,""dwell"":105.5,""repeated"":0,""state"":""pointerup-touch""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":3060.2,""responseTimestamp"":89986.20000000019,""dwell"":103.8,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1300,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":1964.7,""responseTimestamp"":103628.70000000019,""dwell"":83,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":2682,""responseTimestamp"":107346.5,""dwell"":63.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":1816.6,""responseTimestamp"":110201.60000000056,""dwell"":80.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":2983.7,""responseTimestamp"":114201.40000000037,""dwell"":57.5,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":2266.1,""responseTimestamp"":117549.20000000019,""dwell"":111.3,""repeated"":0,""state"":""touchend""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":2007.3,""responseTimestamp"":121025,""dwell"":106.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":2126.7,""responseTimestamp"":124205.20000000019,""dwell"":97.3,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":1620.7,""responseTimestamp"":127255.80000000075,""dwell"":55.3,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":2365,""responseTimestamp"":130895.10000000056,""dwell"":118.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":1587.4,""responseTimestamp"":133747.60000000056,""dwell"":104,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2002.4,""responseTimestamp"":136835.90000000037,""dwell"":118.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":1232.9,""responseTimestamp"":139118.5,""dwell"":80.3,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":1747.1,""responseTimestamp"":142505.80000000075,""dwell"":82.5,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1100,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":1733.1,""responseTimestamp"":145704.60000000056,""dwell"":97.7,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":2119.2,""responseTimestamp"":149494.90000000037,""dwell"":110.7,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":1487.6,""responseTimestamp"":152047.2000000002,""dwell"":103.3,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":2698.9,""responseTimestamp"":155959,""dwell"":58.2,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2222.5,""responseTimestamp"":159258.90000000037,""dwell"":111.9,""repeated"":0,""state"":""touchend""},{""type"":""test"",""foreperiod"":1500,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":2355,""responseTimestamp"":163486.80000000075,""dwell"":105.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":1740.7,""responseTimestamp"":166309.10000000056,""dwell"":111.6,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":1500,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":2222.4,""responseTimestamp"":170437.60000000056,""dwell"":134.8,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2765.4,""responseTimestamp"":174488.2000000002,""dwell"":119.7,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":2022.3,""responseTimestamp"":177784.90000000037,""dwell"":103.1,""repeated"":0,""state"":""pointerup-touch""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":2705.7,""responseTimestamp"":181571.7000000002,""dwell"":110.5,""repeated"":0,""state"":""pointerup-touch""}]",0,NA,NA,NA,"24",NA,1536,960,TRUE,"Windows",300,4.75,NA,NA,2103.14,2070.75,447.8,NA,"touch","ChoiceRT_Main.v1.Oct23",1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,"solitairecog","de60e",1,"de60e",910862,3717351261,"completed",2024-08-01 00:43:16,2024-08-01 00:47:01,"klondike-turn-1","HDH59Y4vCV6RanHTJqJppp8AZjXxwBYkgvb1YTk34Pk=",186,127,313,2024-08-01 00:40:06,2024-08-01 00:43:15,0,0,1,0,88,1286,759,"60090","US",FALSE,TRUE,10,NA,"78","Female","No"
"3",1432,"solitairecog",1999,1,"a TestMyBrain test!",2,"Visual Patterns","Matrix_Main.v1.Oct23","ee1f9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","null",2024-08-01 01:12:48,2024-08-01 01:17:14,"UTC - UTC +00:00",266,10,"[{""type"":""practice"",""matrix"":""images/1.png"",""target"":""images/1-3.png"",""response"":""images/1-3.png"",""responseTimestamp"":30614.69999998808,""correct"":1,""rt"":3809.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/8.png"",""target"":""images/8-1.png"",""response"":""images/8-1.png"",""responseTimestamp"":38981.59999996424,""correct"":1,""rt"":3884.1,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/18.png"",""target"":""images/18-4.png"",""response"":""images/18-4.png"",""responseTimestamp"":47663.5,""correct"":1,""rt"":7937.4,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/13.png"",""target"":""images/13-5.png"",""response"":""images/13-5.png"",""responseTimestamp"":51051.30000001192,""correct"":1,""rt"":2668.9,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/10.png"",""target"":""images/10-3.png"",""response"":""images/10-3.png"",""responseTimestamp"":56503,""correct"":1,""rt"":4746.1,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/22.png"",""target"":""images/22-4.png"",""response"":""images/22-4.png"",""responseTimestamp"":72154.69999998808,""correct"":1,""rt"":14948.9,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/26.png"",""target"":""images/26-2.png"",""response"":""images/26-2.png"",""responseTimestamp"":82603,""correct"":1,""rt"":9746.8,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/20.png"",""target"":""images/20-1.png"",""response"":""images/20-1.png"",""responseTimestamp"":89301.69999998808,""correct"":1,""rt"":5989.5,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/31.png"",""target"":""images/31-3.png"",""response"":""images/31-3.png"",""responseTimestamp"":135782.30000001192,""correct"":1,""rt"":45788.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/23.png"",""target"":""images/23-5.png"",""response"":""images/23-5.png"",""responseTimestamp"":187596.89999997616,""correct"":1,""rt"":51163.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/37.png"",""target"":""images/37-5.png"",""response"":""images/37-4.png"",""responseTimestamp"":243780.5,""correct"":0,""rt"":55504.8,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/33.png"",""target"":""images/33-1.png"",""response"":""images/33-1.png"",""responseTimestamp"":264332.8000000119,""correct"":1,""rt"":19856.3,""repeated"":0,""state"":""pointerup-mouse""}]",0,NA,NA,NA,NA,"MatrixInput_11items_v1.txt",1920,1080,FALSE,"Windows",240,10,NA,NA,16672.94,8842.1,17609.08,NA,"mouse","Matrix_Main.v1.Oct23",0.9091,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"solitairecog","ee1f9",1,"ee1f9",975353,3717434200,"completed",2024-08-01 01:05:53,2024-08-01 01:17:15,"klondike-turn-1","HDH59Y4vCV6RanHTJqJppp8AZjXxwBYkgvb1YTk34Pk=",175,136,311,2024-08-01 01:02:54,2024-08-01 01:05:53,0,0,97,0,91,1903,945,"13357","US",FALSE,TRUE,0,NA,"29","Male","No"
"4",1433,"solitairecog",2000,1,"a TestMyBrain test!",5,"Spot the Difference","Flicker_Main.v1.Jun23","41b46","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15","null",2024-08-01 02:08:07,2024-08-01 02:09:44,"UTC - UTC +00:00",97,12.2,"[{""type"":""practice"",""correct"":1,""rt"":1547,""flips"":2,""seed"":""practice1"",""state"":""pointerup-mouse""},{""type"":""practice"",""correct"":1,""rt"":5907,""flips"":8,""seed"":""practice2"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":7485,""flips"":10,""seed"":""test1"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":3122,""flips"":4,""seed"":""test2"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":22697,""flips"":32,""seed"":""test3"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":7483,""flips"":10,""seed"":""test4"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":3456,""flips"":5,""seed"":""test5"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":3646,""flips"":5,""seed"":""test6"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":3323,""flips"":4,""seed"":""test7"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":1779,""flips"":2,""seed"":""test8"",""state"":""pointerup-mouse""},{""type"":""catch"",""correct"":1,""rt"":1585,""flips"":2,""seed"":""catch1"",""state"":""pointerup-mouse""},{""type"":""test"",""correct"":1,""rt"":6142,""flips"":8,""seed"":""test9"",""state"":""pointerup-mouse""}]",0,NA,NA,NA,"9",NA,1440,900,FALSE,"MacOS",-480,12.2,NA,NA,NA,NA,NA,NA,"mouse","Flicker_Main.v1.Jun23",1,6071.8,6217.7,3551,8.2,8.9,5,0,NA,NA,NA,NA,NA,NA,"solitairecog","41b46",1,"41b46",269126,3717662073,"completed",2024-08-01 02:07:33,2024-08-01 02:09:47,"klondike-turn-1","HDH59Y4vCV6RanHTJqJppp8AZjXxwBYkgvb1YTk34Pk=",136,139,275,2024-08-01 02:05:08,2024-08-01 02:07:29,1,0,48,0,92,1440,795,"38","SG",FALSE,TRUE,0,NA,"17","Female","No"
"5",1435,"solitairecog",2003,2,"a TestMyBrain test!",1,"Matching Shapes and Numbers","DSC_Main.v1.Jun23","131b7c","Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Mobile/15E148 Safari/604.1","null",2024-08-01 02:21:04,2024-08-01 02:22:36,"UTC - UTC +00:00",92,23,"[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":34723,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1233,""stimOnsetTimestamp"":45771,""responseTimestamp"":47004,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""1"",""correct"":0,""rt"":3269,""stimOnsetTimestamp"":47336,""responseTimestamp"":50605.00000000001,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1562,""stimOnsetTimestamp"":53423,""responseTimestamp"":54985,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":2234,""stimOnsetTimestamp"":55319,""responseTimestamp"":57553.00000000001,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1696,""stimOnsetTimestamp"":63341,""responseTimestamp"":65037.00000000001,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":803,""stimOnsetTimestamp"":65337,""responseTimestamp"":66140,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":735,""stimOnsetTimestamp"":66470,""responseTimestamp"":67205,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":838,""stimOnsetTimestamp"":67519,""responseTimestamp"":68357,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":684,""stimOnsetTimestamp"":68686,""responseTimestamp"":69370,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1321,""stimOnsetTimestamp"":69703,""responseTimestamp"":71024,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":954,""stimOnsetTimestamp"":71319,""responseTimestamp"":72273,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1202,""stimOnsetTimestamp"":72586,""responseTimestamp"":73788,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":851,""stimOnsetTimestamp"":74070.00000000001,""responseTimestamp"":74921,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":686,""stimOnsetTimestamp"":75236,""responseTimestamp"":75922,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":735,""stimOnsetTimestamp"":76221,""responseTimestamp"":76956,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":617,""stimOnsetTimestamp"":77304,""responseTimestamp"":77921,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""3"",""correct"":0,""rt"":550,""stimOnsetTimestamp"":78237,""responseTimestamp"":78787,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1254,""stimOnsetTimestamp"":79121,""responseTimestamp"":80375,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":836,""stimOnsetTimestamp"":80703,""responseTimestamp"":81539,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1005,""stimOnsetTimestamp"":81853.00000000001,""responseTimestamp"":82858,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":939,""stimOnsetTimestamp"":83186,""responseTimestamp"":84125,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":720,""stimOnsetTimestamp"":84471,""responseTimestamp"":85191,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1102,""stimOnsetTimestamp"":85519,""responseTimestamp"":86621,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":769,""stimOnsetTimestamp"":86920,""responseTimestamp"":87689,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":952,""stimOnsetTimestamp"":88021,""responseTimestamp"":88973,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":953,""stimOnsetTimestamp"":89304,""responseTimestamp"":90257,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":951,""stimOnsetTimestamp"":90571,""responseTimestamp"":91522,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":750,""stimOnsetTimestamp"":91838.00000000001,""responseTimestamp"":92588.00000000001,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":92921,""responseTimestamp"":93342,""state"":""timeout""}]",0,NA,NA,"30",NA,NA,926,428,TRUE,"iOS",420,23,23,24,928.39,851,251.54,"1,2,3,4,5,6","touch","DSC_Main.v1.Jun23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","131b7c",2,"131b7c",1252220,3717689690,"completed",2024-08-01 02:20:26,2024-08-01 02:22:38,"klondike-turn-1","HDH59Y4vCV6RanHTJqJppp8AZjXxwBYkgvb1YTk34Pk=",430,190,620,2024-08-01 02:13:14,2024-08-01 02:20:26,0,0,5,0,59,428,712,"92413","US",FALSE,TRUE,5,"mobile","34","Male","No"
