"","id...1_TMB","study_name_TMB","sitting_id_TMB","battery_id_TMB","battery_name_TMB","test_id_TMB","test_name_TMB","test_version_TMB","user_id_TMB","user_agent_TMB","geoip_TMB","start_time_TMB","end_time_TMB","timezone_TMB","duration...17_TMB","score...18_TMB","data_TMB","consented_TMB","demographics_TMB","misc_TMB","duration...25_TMB","ntrials_TMB","input_TMB","screenW_TMB","screenH_TMB","touch_TMB","OS_TMB","UTCoffset_TMB","score...33_TMB","num_correct_TMB","num_responses_TMB","meanRTc_TMB","medianRTc_TMB","sdRTc_TMB","symbolsUsed_TMB","responseDevice_TMB","testVersion_TMB","accuracy_TMB","flag_accuracy_TMB","flag_medianRTc_TMB","flag_any_TMB","meanRT_TMB","medianRT_TMB","sdRT_TMB","rtcMean_TMB","rtcSD_TMB","rtcMedian_TMB","flipscMean_TMB","flipscSD_TMB","flipscMedian_TMB","timeouts_TMB","study_TMB","id...57_TMB","group_TMB","tmbUserId_SOL","userId_SOL","game_id_SOL","status_SOL","researchStudyCreatedAt_SOL","researchStudyupdatedAt_SOL","game_SOL","seed_SOL","completion_time_SOL","moves_SOL","score_SOL","statsCreatedAt_SOL","statsUpdatedAt_SOL","undoCount_SOL","hintCount_SOL","upMoveCount_SOL","hkMoveCount_SOL","autoMoveCount_SOL","width_SOL","height_SOL","postal_SOL","country_SOL","hotkeys_SOL","autoplay_SOL","maxTouchPoints_SOL","deviceType_SOL","age_SOL","gender_SOL","cognitiveImpairment_SOL"
"1",161,"solitairecog",230,1,"a TestMyBrain test!",4,"Fast Choices","ChoiceRT_Main.v1.Oct23","12de97","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0","null",2024-07-19 02:00:06,2024-07-19 02:02:07,"UTC - UTC +00:00",121,14.88,"[{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":2839.6,""responseTimestamp"":61431.19999999995,""dwell"":131.9,""repeated"":0,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":1328,""responseTimestamp"":64179.39999999991,""dwell"":137.8,""repeated"":0,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":1228.5,""responseTimestamp"":66794.5,""dwell"":115,""repeated"":0,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":659.2,""responseTimestamp"":68862.29999999993,""dwell"":136.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":598.1,""responseTimestamp"":76324.59999999998,""dwell"":113.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":533.5,""responseTimestamp"":77958.3999999999,""dwell"":135.4,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":467.2,""responseTimestamp"":79497.8999999999,""dwell"":95.3,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":953.4,""responseTimestamp"":81512.59999999998,""dwell"":90.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":594.9,""responseTimestamp"":83190.69999999995,""dwell"":107.5,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":709.2,""responseTimestamp"":85359.79999999993,""dwell"":95.5,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":481.3,""responseTimestamp"":86939.69999999995,""dwell"":125.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""blue"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":591.9,""responseTimestamp"":88997.69999999995,""dwell"":98.7,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":427.6,""responseTimestamp"":90744.69999999995,""dwell"":153.4,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":388.3,""responseTimestamp"":92398.59999999998,""dwell"":103.2,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":942.7,""responseTimestamp"":94404.79999999993,""dwell"":91.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":894,""responseTimestamp"":96353.29999999993,""dwell"":84.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":0,""rt"":498.9,""responseTimestamp"":98508.5,""dwell"":100.5,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":771.2,""responseTimestamp"":100730,""dwell"":89.8,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":516,""responseTimestamp"":102910.3999999999,""dwell"":93.4,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Bottom"",""targetDirection"":""left"",""correct"":1,""rt"":706.6,""responseTimestamp"":104684.29999999993,""dwell"":101.6,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""right"",""correct"":1,""rt"":694.7,""responseTimestamp"":106625.3999999999,""dwell"":89,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":728.9,""responseTimestamp"":108407.19999999995,""dwell"":79.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1500,""color"":""blue"",""position"":""Top"",""targetDirection"":""left"",""correct"":1,""rt"":745.7,""responseTimestamp"":111004,""dwell"":82,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":921,""responseTimestamp"":113005.59999999998,""dwell"":106.9,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":1500,""color"":""yellow"",""position"":""Top"",""targetDirection"":""right"",""correct"":1,""rt"":632,""responseTimestamp"":115490.29999999993,""dwell"":92.2,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":669,""responseTimestamp"":117400.19999999995,""dwell"":70.1,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""color"":""blue"",""position"":""Bottom"",""targetDirection"":""right"",""correct"":1,""rt"":628.3,""responseTimestamp"":119317.69999999995,""dwell"":123,""repeated"":0,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""color"":""yellow"",""position"":""Middle"",""targetDirection"":""left"",""correct"":1,""rt"":857.2,""responseTimestamp"":121235.59999999998,""dwell"":93.5,""repeated"":0,""state"":""keyup""}]",0,NA,NA,NA,"24",NA,1536,864,TRUE,"Windows",-600,14.88,NA,NA,671.86,669,165.56,NA,"keyboard","ChoiceRT_Main.v1.Oct23",0.958333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","12de97",1,"12de97",1236631,3656906722,"completed",2024-07-19 01:59:26,2024-07-19 02:02:09,"klondike-turn-1","EY9cqzz8+1n3evWYbKTxdW1Ukq4p8hSBNwY6aKghgCs=",228,131,359,2024-07-19 01:55:35,2024-07-19 01:59:25,0,0,37,0,89,1473,750,"4053","AU",FALSE,TRUE,10,NA,"15","Male","No"
"2",164,"solitairecog",235,2,"a TestMyBrain test!",1,"Matching Shapes and Numbers","DSC_Main.v1.Jun23","3ed13","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36","null",2024-07-19 12:01:32,2024-07-19 12:04:41,"UTC - UTC +00:00",189,3,"[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":57167.20000001788,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":69091.5,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":77432.80000001192,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":83902.40000000596,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":90091,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":96291.5,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1026.6,""stimOnsetTimestamp"":116106.59999999404,""responseTimestamp"":117133.30000001192,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""1"",""correct"":0,""rt"":2314.2,""stimOnsetTimestamp"":117468.40000000596,""responseTimestamp"":119782.70000001788,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""1"",""correct"":0,""rt"":4218.4,""stimOnsetTimestamp"":121332.09999999404,""responseTimestamp"":125550.5,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":127168.70000001788,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":819.9,""stimOnsetTimestamp"":137592.59999999404,""responseTimestamp"":138412.5,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""1"",""correct"":0,""rt"":4480.8,""stimOnsetTimestamp"":138778.40000000596,""responseTimestamp"":143259.20000001788,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""1"",""correct"":0,""rt"":1861.4,""stimOnsetTimestamp"":144972.59999999404,""responseTimestamp"":146834,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":920.1,""stimOnsetTimestamp"":149493.09999999404,""responseTimestamp"":150413.20000001788,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2961.6,""stimOnsetTimestamp"":159069,""responseTimestamp"":162030.59999999404,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""3"",""correct"":0,""rt"":2215.9,""stimOnsetTimestamp"":162383.40000000596,""responseTimestamp"":164599.40000000596,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""2"",""correct"":0,""rt"":2172.5,""stimOnsetTimestamp"":164943,""responseTimestamp"":167115.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""1"",""correct"":0,""rt"":2730.6,""stimOnsetTimestamp"":167446.90000000596,""responseTimestamp"":170177.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""2"",""correct"":0,""rt"":2177.1,""stimOnsetTimestamp"":170504.5,""responseTimestamp"":172681.80000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2765.3,""stimOnsetTimestamp"":173049.80000001192,""responseTimestamp"":175815.09999999404,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""3"",""correct"":0,""rt"":1980.6,""stimOnsetTimestamp"":176158.90000000596,""responseTimestamp"":178139.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""2"",""correct"":0,""rt"":3057.9,""stimOnsetTimestamp"":178468.70000001788,""responseTimestamp"":181526.70000001788,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2335.8,""stimOnsetTimestamp"":181844.30000001192,""responseTimestamp"":184180.09999999404,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""1"",""correct"":0,""rt"":2957,""stimOnsetTimestamp"":184503.30000001192,""responseTimestamp"":187460.30000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":187801.80000001192,""responseTimestamp"":189075,""state"":""timeout""}]",0,NA,NA,"30",NA,NA,1006,412,TRUE,"Android",240,3,3,10,2687.57,2765.3,320.06,"1,2,3,4,5,6","touch","DSC_Main.v1.Jun23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","3ed13",2,"3ed13",257299,3658364842,"completed",2024-07-19 11:59:59,2024-07-19 12:04:44,"klondike-turn-1","EY9cqzz8+1n3evWYbKTxdW1Ukq4p8hSBNwY6aKghgCs=",278,130,408,2024-07-19 11:55:04,2024-07-19 11:59:56,3,0,4,0,90,412,861,"27610","US",FALSE,TRUE,5,"mobile","80","Male","Yes"
"3",165,"solitairecog",236,1,"a TestMyBrain test!",3,"Fast Reactions","SimpleRT_Main.v1.Jul23","12e798","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 OPR/111.0.0.0","null",2024-07-19 12:28:29,2024-07-19 12:29:13,"UTC - UTC +00:00",44,39.22,"[{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":250,""dwell"":59.3,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":239,""dwell"":54.3,""state"":""keyup""},{""type"":""practice"",""foreperiod"":1000,""response"":""space"",""rt"":222.1,""dwell"":62.8,""state"":""keyup""},{""type"":""test"",""foreperiod"":1300,""response"":""space"",""rt"":225.9,""dwell"":53.4,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":253.1,""dwell"":56.5,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":221.6,""dwell"":65.6,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":239.6,""dwell"":71.8,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":221.6,""dwell"":74.6,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""response"":""space"",""rt"":225.4,""dwell"":62.6,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":235,""dwell"":68.8,""state"":""keyup""},{""type"":""test"",""foreperiod"":1100,""response"":""space"",""rt"":503.5,""dwell"":60,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""response"":""space"",""rt"":237.7,""dwell"":72,""state"":""keyup""},{""type"":""test"",""foreperiod"":900,""response"":""space"",""rt"":200.8,""dwell"":86.8,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":246.7,""dwell"":71.8,""state"":""keyup""},{""type"":""test"",""foreperiod"":700,""response"":""space"",""rt"":249,""dwell"":68.6,""state"":""keyup""}]",0,NA,NA,NA,"12",NA,1920,1080,FALSE,"Windows",-480,39.22,NA,NA,NA,NA,NA,NA,"keyboard","SimpleRT_Main.v1.Jul23",NA,NA,NA,NA,254.99,236.35,79.59,NA,NA,NA,NA,NA,NA,NA,"solitairecog","12e798",1,"12e798",1238936,3658458568,"completed",2024-07-19 12:27:52,2024-07-19 12:29:15,"klondike-turn-1","EY9cqzz8+1n3evWYbKTxdW1Ukq4p8hSBNwY6aKghgCs=",138,126,264,2024-07-19 12:25:31,2024-07-19 12:27:51,1,0,75,0,83,1864,969,"1550","PH",FALSE,TRUE,0,NA,"16","Male","Yes"
"4",167,"solitairecog",238,1,"a TestMyBrain test!",1,"Matching Shapes and Numbers","DSC_Main.v1.Jun23","10e2b4","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","null",2024-07-19 13:15:09,2024-07-19 13:17:08,"UTC - UTC +00:00",119,13,"[{""type"":""practice"",""symbol"":1,""digit"":1,""response"":"""",""correct"":0,""rt"":0,""stimOnsetTimestamp"":69651.10000002384,""responseTimestamp"":0,""state"":""timeout""},{""type"":""practice"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":1830.2,""stimOnsetTimestamp"":78160.69999998808,""responseTimestamp"":79990.90000003576,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":2777.6,""stimOnsetTimestamp"":80322.40000003576,""responseTimestamp"":83100.10000002384,""state"":""pointerup-touch""},{""type"":""practice"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1975.8,""stimOnsetTimestamp"":83448.40000003576,""responseTimestamp"":85424.30000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2680.3,""stimOnsetTimestamp"":89981.69999998808,""responseTimestamp"":92662.10000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":5,""digit"":2,""response"":""2"",""correct"":1,""rt"":1698.1,""stimOnsetTimestamp"":93007.60000002384,""responseTimestamp"":94705.69999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1926.4,""stimOnsetTimestamp"":95023.19999998808,""responseTimestamp"":96949.60000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":6,""digit"":3,""response"":""3"",""correct"":1,""rt"":1713,""stimOnsetTimestamp"":97315.40000003576,""responseTimestamp"":99028.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":1928.2,""stimOnsetTimestamp"":99326.5,""responseTimestamp"":101254.69999998808,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2124,""stimOnsetTimestamp"":101620,""responseTimestamp"":103744,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":""1"",""correct"":1,""rt"":2204.4,""stimOnsetTimestamp"":104044,""responseTimestamp"":106248.5,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2009.9,""stimOnsetTimestamp"":106611.40000003576,""responseTimestamp"":108621.30000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1681.1,""stimOnsetTimestamp"":108953.69999998808,""responseTimestamp"":110634.80000001192,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1894.8,""stimOnsetTimestamp"":110983.19999998808,""responseTimestamp"":112878,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":3,""digit"":3,""response"":""3"",""correct"":1,""rt"":1367.4,""stimOnsetTimestamp"":113259.10000002384,""responseTimestamp"":114626.60000002384,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":1,""digit"":1,""response"":""1"",""correct"":1,""rt"":2123.1,""stimOnsetTimestamp"":114943.80000001192,""responseTimestamp"":117066.90000003576,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":2,""digit"":2,""response"":""2"",""correct"":1,""rt"":1811.9,""stimOnsetTimestamp"":117416.5,""responseTimestamp"":119228.40000003576,""state"":""pointerup-touch""},{""type"":""test"",""symbol"":4,""digit"":1,""response"":null,""correct"":null,""rt"":null,""stimOnsetTimestamp"":119575.80000001192,""responseTimestamp"":119995.5,""state"":""timeout""}]",0,NA,NA,"30",NA,NA,1007,601,TRUE,"Android",-60,13,13,13,1935.58,1926.4,318.03,"1,2,3,4,5,6","touch","DSC_Main.v1.Jun23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","10e2b4",1,"10e2b4",1106612,3658605737,"completed",2024-07-19 13:13:55,2024-07-19 13:17:10,"klondike-turn-1","EY9cqzz8+1n3evWYbKTxdW1Ukq4p8hSBNwY6aKghgCs=",210,138,348,2024-07-19 13:10:21,2024-07-19 13:13:55,0,0,3,0,90,1007,433,"H91","IE",FALSE,TRUE,5,"tablet","65","Male","No"
"5",172,"solitairecog",246,1,"a TestMyBrain test!",2,"Visual Patterns","Matrix_Main.v1.Oct23","12dfa4","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","null",2024-07-19 18:15:29,2024-07-19 18:17:58,"UTC - UTC +00:00",149,7,"[{""type"":""practice"",""matrix"":""images/1.png"",""target"":""images/1-3.png"",""response"":""images/1-3.png"",""responseTimestamp"":55833.09999999404,""correct"":1,""rt"":3435.7,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/8.png"",""target"":""images/8-1.png"",""response"":""images/8-1.png"",""responseTimestamp"":64027.79999998212,""correct"":1,""rt"":4519.4,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/18.png"",""target"":""images/18-4.png"",""response"":""images/18-4.png"",""responseTimestamp"":68815.09999999404,""correct"":1,""rt"":4100.1,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/13.png"",""target"":""images/13-5.png"",""response"":""images/13-5.png"",""responseTimestamp"":73066.29999998212,""correct"":1,""rt"":3559.6,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/10.png"",""target"":""images/10-3.png"",""response"":""images/10-3.png"",""responseTimestamp"":77510.09999999404,""correct"":1,""rt"":3762,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/22.png"",""target"":""images/22-4.png"",""response"":""images/22-4.png"",""responseTimestamp"":85403.09999999404,""correct"":1,""rt"":7227.6,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/26.png"",""target"":""images/26-2.png"",""response"":""images/26-4.png"",""responseTimestamp"":90298.40000000596,""correct"":0,""rt"":4228.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/20.png"",""target"":""images/20-1.png"",""response"":""images/20-5.png"",""responseTimestamp"":94782.69999998808,""correct"":0,""rt"":3769.9,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/31.png"",""target"":""images/31-3.png"",""response"":""images/31-3.png"",""responseTimestamp"":110714.69999998808,""correct"":1,""rt"":15232.7,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/23.png"",""target"":""images/23-5.png"",""response"":""images/23-4.png"",""responseTimestamp"":116959.29999998212,""correct"":0,""rt"":5559.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/37.png"",""target"":""images/37-5.png"",""response"":""images/37-5.png"",""responseTimestamp"":130873.90000000596,""correct"":1,""rt"":13236.2,""repeated"":0,""state"":""pointerup-mouse""},{""type"":""test"",""matrix"":""images/33.png"",""target"":""images/33-1.png"",""response"":""images/33-4.png"",""responseTimestamp"":148023.5,""correct"":0,""rt"":16466.2,""repeated"":0,""state"":""pointerup-mouse""}]",0,NA,NA,NA,NA,"MatrixInput_11items_v1.txt",1366,768,TRUE,"Windows",-60,7,NA,NA,7376.8,4519.4,4875.27,NA,"mouse","Matrix_Main.v1.Oct23",0.6364,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"solitairecog","12dfa4",1,"12dfa4",1236900,3659726739,"completed",2024-07-19 18:14:15,2024-07-19 18:18:02,"klondike-turn-1","EY9cqzz8+1n3evWYbKTxdW1Ukq4p8hSBNwY6aKghgCs=",428,121,549,2024-07-19 18:07:03,2024-07-19 18:14:14,1,0,6,0,85,1280,681,"SA18","GB",FALSE,TRUE,10,NA,"65","Female","No"
